-1.3656,-1.1375,-0.22752,-1.1261,-1.2158,-1.1275,-0.99374,0.020568
-0.40795,-0.48248,-0.10798,-0.8019,-0.73601,-0.80367,-0.81774,-0.59975
-0.32469,-0.33134,-0.10798,-0.55618,-0.75179,-0.44788,-0.50524,0.020568
0.21657,0.62594,0.25064,0.18711,0.09746,0.57389,0.20595,0.020568
1.2158,1.7847,0.48972,0.97934,0.83407,1.0391,1.2512,0.020568
-0.44959,-0.23057,-0.22752,-0.49296,-0.42965,-0.58016,-0.46573,-0.59975
-0.74103,-0.93592,-0.70568,-0.93853,-0.89144,-0.99525,-0.85365,-0.9099
0.59127,0.57556,-0.34706,-0.06065,-0.15708,0.17704,-0.063439,0.020568
-0.24142,-0.28095,0.1311,-0.67037,-0.69547,-0.29735,-0.63455,-0.59975
0.96598,0.77709,1.0874,1.2047,1.4152,1.5136,0.62261,0.33072
1.0076,1.1802,0.48972,1.3841,1.7397,0.58757,1.3912,0.33072
-0.40795,-0.079418,-0.58614,-0.58676,-0.78106,-0.71244,-0.20711,0.95104
-0.69939,-0.88554,-0.82522,-0.89978,-0.82838,-0.97244,-0.85365,-0.28959
-0.69939,-0.58325,-0.10798,-0.80292,-0.80134,-0.89034,-0.81774,0.64088
-0.11651,-0.12981,-0.82522,-0.56331,-0.56481,-0.48893,-0.53038,-0.59975
0.92435,0.87786,0.25064,0.5144,0.55474,0.5602,0.51126,0.33072
0.21657,-0.079418,-0.10798,-0.22787,-0.12555,-0.28366,-0.12809,-0.28959
0.29984,0.37403,0.48972,0.13817,0.27316,0.3367,-0.1245,-0.59975
1.0909,0.47479,0.72881,0.91001,1.0075,1.1167,0.67649,-0.59975
0.96598,0.97863,0.84834,0.99871,1.1674,1.1076,0.66571,-0.28959
0.2582,0.42441,0.84834,-0.18504,-0.24945,-0.046468,-0.13527,-0.28959
1.0076,0.82748,0.48972,0.64287,0.64035,0.98898,0.57592,-0.59975
-1.6154,-1.6413,-1.3034,-1.3412,-1.3239,-1.3145,-1.3206,0.33072
1.0909,1.1802,0.84834,1.0589,1.0188,0.72898,1.1147,0.020568
0.2582,0.27326,-0.10798,0.059663,0.079438,-0.20156,0.36759,1.5713
-1.9901,-1.9939,-1.5425,-1.4483,-1.3712,-1.3875,-1.4283,-0.9099
0.75781,0.87786,1.4461,0.79581,0.92192,0.42336,1.0752,0.020568
0.54964,0.42441,0.48972,0.14531,-0.0061615,-0.22437,0.54718,2.8119
1.0076,0.92824,0.48972,0.85189,0.84758,1.3356,0.43943,0.020568
-1.2823,-1.2886,-1.3034,-1.2862,-1.2563,-1.2325,-1.299,-1.5303
-1.2406,-1.1878,-1.0643,-1.2557,-1.1865,-1.2735,-1.2775,-1.5303
0.79944,0.87786,1.3265,1.3984,0.9895,1.509,2.0162,1.5713
1.6321,1.5832,0.72881,1.5993,1.6383,1.3219,1.8366,0.64088
0.54964,0.62594,0.1311,0.2962,0.42183,0.50547,0.36041,-0.59975
1.0493,1.0794,0.84834,1.329,0.76649,0.83389,2.0558,3.1222
0.29984,0.32365,0.48972,0.072917,-0.13005,0.24546,0.15207,0.020568
-1.6986,-1.8428,-1.3034,-1.4014,-1.315,-1.3785,-1.4248,-1.22
1.5073,1.2809,0.96789,1.7461,1.5031,2.1841,1.1901,0.64088
-2.0733,-2.0443,-1.662,-1.4983,-1.4681,-1.4651,-1.4822,-1.5303
-0.40795,-0.48248,-0.34706,-0.68975,-0.69547,-0.457,-0.81774,-0.59975
-1.2823,-1.2886,-1.0643,-1.2363,-1.2563,-1.1823,-1.1769,-0.9099
-1.3656,-1.3894,-1.3034,-1.2903,-1.2114,-1.3373,-1.3349,-0.9099
0.2582,0.32365,0.1311,0.10758,0.31822,0.15424,-0.1676,-0.59975
1.1741,1.0794,0.96789,1.1425,1.0594,1.3083,1.1219,0.020568
1.5489,1.5328,0.84834,1.8256,0.93093,2.5262,1.6068,0.95104
-1.6569,-1.5909,-1.4229,-1.3311,-1.351,-1.3237,-1.2632,-0.9099
0.54964,0.57556,0.48972,0.55416,0.66062,0.65599,0.40351,0.95104
-0.32469,-0.079418,0.37018,-0.19932,-0.5558,0.021953,0.11616,0.33072
0.46637,0.37403,0.25064,0.11778,0.10647,0.25915,0.11616,0.33072
0.71618,0.7267,0.011561,0.47667,0.70567,0.40512,0.37836,0.33072
0.091661,-0.079418,0.25064,-0.049434,-0.11203,0.29108,-0.20711,0.95104
0.54964,-0.029035,0.25064,0.049466,-0.15033,0.7381,0.044318,-0.28959
1.5905,1.1802,1.4461,2.1641,2.661,2.33,1.3769,0.020568
-2.4064,-2.3467,-2.0206,-1.5533,-1.4974,-1.5335,-1.5864,-1.22
-2.2399,-2.1451,-1.662,-1.5401,-1.5041,-1.4651,-1.5361,-1.22
-0.033242,-0.28095,0.011561,-0.61939,-0.81936,-0.5984,-0.38671,0.33072
-1.2823,-1.1878,-0.58614,-1.1801,-1.1189,-1.1275,-1.1769,-0.28959
0.42474,0.47479,0.37018,0.37573,0.49167,0.25459,0.40351,0.33072
0.54964,0.42441,0.1311,0.39409,0.30921,0.7974,0.188,0.020568
-0.99083,-0.98631,-0.70568,0.1657,0.25514,0.24546,-1.0009,-0.59975
-0.074876,-0.12981,-0.34706,-0.55618,-0.40487,-0.77174,-0.49447,-0.59975
-0.11651,0.071731,0.1311,-0.15853,-0.13456,0.026514,-0.2574,-0.59975
-0.32469,-0.38172,0.37018,0.28397,0.26866,0.59214,-0.016744,-0.28959
-1.7819,-1.6917,-0.82522,-1.1016,-1.0874,-1.0545,-1.1195,-1.22
-0.61612,-0.58325,-0.34706,-0.78559,-0.78557,-0.82648,-0.67406,0.33072
1.0909,1.1298,1.2069,1.276,1.0841,1.8785,1.0357,0.020568
0.29984,0.32365,0.37018,-0.38386,-0.10527,-0.037346,0.044318,-0.59975
0.091661,-0.079418,-0.10798,-0.10959,0.038891,0.25003,-0.23944,-0.59975
-1.1157,-1.1878,-0.94476,-1.1098,-1.0536,-1.0683,-1.1338,-0.9099
1.2991,1.4321,0.84834,1.3138,1.5932,0.92512,1.3697,0.33072
-0.074876,-0.28095,-0.4666,-0.41547,-0.14808,-0.46613,-0.5663,-0.9099
-3.0726,-3.052,-2.1402,-1.6543,-1.5965,-1.6156,-1.6798,-1.8404
0.050027,-0.029035,-0.22752,-0.39406,-0.4319,-0.2198,-0.38671,-0.28959
0.091661,0.071731,0.25064,-0.51437,0.00059639,-0.41594,-0.099358,-0.59975
1.0493,1.1298,0.25064,0.83456,0.8566,1.0529,0.65853,0.020568
-0.49122,-0.28095,-0.10798,-0.50928,-0.68195,-0.64858,-0.13527,1.2612
0.1333,0.27326,0.84834,0.12899,-0.16835,-0.060154,0.69086,0.95104
-0.28305,-0.079418,-0.10798,-0.41751,-0.2517,-0.47525,-0.50165,-0.59975
0.17493,-0.079418,-0.22752,-0.29108,-0.13907,-0.32016,-0.42263,-0.28959
0.29984,0.1725,-0.10798,0.04131,-0.14808,0.36862,0.1844,0.020568
-1.6569,-1.6917,-1.5425,-1.38,-1.3262,-1.3693,-1.3924,-1.22
-0.19978,-0.23057,-0.10798,-0.56637,-0.60761,-0.99525,-0.23585,0.33072
0.29984,0.1725,-0.34706,0.21056,0.0073543,0.29564,0.69086,-0.28959
0.71618,0.62594,0.1311,0.66123,0.19657,1.0529,0.5831,1.2612
0.091661,0.12212,0.25064,-0.26355,-0.45894,-0.25174,0.0083989,0.64088
0.71618,0.92824,0.60926,0.90287,0.59529,0.040198,1.8044,0.64088
0.3831,0.071731,-0.22752,0.10453,0.30695,0.13599,-0.0059686,0.95104
-0.69939,-0.58325,-0.4666,-0.92527,-0.97705,-0.76717,-0.88957,-0.28959
0.67454,0.77709,0.25064,0.83456,1.2261,0.41424,0.65494,0.33072
1.0909,1.1298,0.84834,1.3118,1.208,0.81565,1.517,0.95104
1.1325,1.1802,0.48972,0.91409,0.62232,1.2626,1.1147,0.95104
-1.3239,-1.339,-0.10798,-1.2005,-1.1325,-1.2415,-1.1877,-0.9099
-2.4064,-2.2963,-1.9011,-1.5717,-1.5199,-1.5153,-1.5864,-1.22
0.0083927,0.071731,0.25064,-0.23092,-0.55805,-0.087522,0.22391,0.95104
-1.6154,-1.4397,-1.3034,-1.2903,-1.2699,-1.3693,-1.396,-1.22
0.92435,1.1298,0.60926,1.0435,0.66287,1.0529,1.244,0.33072
-2.5313,-2.4978,-2.1402,-1.5901,-1.5221,-1.5563,-1.608,-1.8404
-1.9484,-1.9436,-1.9011,-1.4626,-1.3803,-1.4788,-1.4858,-1.5303
0.88271,1.029,1.0874,0.82844,0.6854,1.5364,0.48612,0.33072
0.0083927,0.1725,-0.4666,-0.25845,-0.11654,-0.31104,-0.13527,0.64088
0.29984,0.42441,0.011561,0.14531,0.50744,0.01283,-0.14964,-0.9099
0.79944,1.029,1.5656,1.0579,0.53222,0.69249,1.7325,1.2612
-0.36632,-0.4321,-0.10798,-0.3859,-0.29225,-0.61665,-0.45854,-0.59975
-0.074876,-0.18019,-0.4666,-0.53782,-0.56031,-0.41594,-0.42982,-0.28959
-1.6986,-1.6917,-1.1838,-1.3688,-1.3037,-1.4058,-1.4104,-1.5303
0.2582,0.22288,0.25064,-0.093277,-0.06473,-0.046468,0.058686,-0.28959
0.0083927,-0.079418,-0.22752,-0.42158,-0.4229,-0.30647,-0.39389,-0.28959
0.21657,0.27326,-0.70568,-0.046375,-0.080498,0.20441,-0.1712,-0.28959
1.5073,1.5328,0.60926,1.7256,1.9717,2.0883,1.0716,0.020568
0.54964,0.32365,-0.10798,0.2799,0.35877,0.30933,0.15567,0.020568
0.46637,0.42441,2.2829,0.49401,-0.26747,0.23178,1.1219,1.2612
0.92435,0.77709,0.96789,0.71526,0.53672,0.88407,0.83453,0.020568
0.2582,0.27326,0.1311,-0.26763,-0.43866,-0.21068,0.0083989,0.33072
0.42474,0.57556,0.84834,0.55111,0.5142,0.19529,0.79861,-0.28959
0.21657,0.1725,0.25064,-0.38692,-0.40713,-0.42051,-0.15683,-0.28959
-0.40795,-0.28095,-0.10798,-0.69892,-0.83738,-1.009,-0.38671,-0.9099
0.63291,0.67632,0.72881,0.52868,0.59079,0.61038,0.51126,0.020568
-0.074876,0.071731,-0.22752,-0.13202,-0.3756,0.14056,0.080236,0.95104
0.54964,0.57556,0.60926,0.58374,0.70792,0.84301,0.25983,0.020568
0.29984,0.32365,0.60926,-0.05861,-0.10978,-0.064714,0.080236,0.64088
-0.033242,0.021347,-0.58614,-0.11979,-0.43416,-0.21524,0.15207,0.33072
-0.19978,-0.079418,-0.34706,-0.51437,-0.54003,-0.49805,-0.38671,0.020568
0.71618,0.62594,0.60926,0.45526,0.62457,0.5602,0.20236,-0.28959
0.34147,0.37403,-0.34706,0.0035847,-0.20664,-0.0191,-0.063439,0.33072
0.71618,0.82748,0.48972,0.66428,1.0233,0.52827,0.37836,0.33072
-0.61612,-0.48248,-0.34706,-0.77233,-0.75854,-0.85841,-0.67406,0.64088
-0.9492,-1.0367,-0.94476,-1.1506,-1.1685,-1.05,-1.1051,-0.9099
0.091661,0.27326,0.25064,-0.22787,-0.053467,-0.32928,-0.32206,-0.28959
-1.2406,-1.1375,-0.70568,-1.0772,-1.0536,-1.123,-0.97218,-0.9099
